mulredo01,12/18/1893,Woburn MA,USA,7/27/1964,Melrose MA,USA,Dominic,Mulrenan,170,71,R,R,4/24/1921,8/5/1921
morribu01,4/19/1892,Weir City KS,USA,11/21/1957,Noel MO,USA,Bugs,Morris,163,,R,R,7/20/1918,8/8/1921
stuarlu01,5/23/1892,Alamance County NC,USA,6/15/1947,Winston-Salem NC,USA,Luke,Stuart,165,68,R,R,7/28/1921,8/9/1921
osterre01,5/16/1896,Denmark WI,USA,1/13/1977,Hemet CA,USA,Red,Ostergard,175,,R,R,6/14/1921,8/17/1921
wieneja01,3/10/1894,Saltsburg PA,USA,3/16/1933,Pleasant Ridge MI,USA,Jack,Wieneke,182,72,R,L,7/4/1921,8/22/1921
wilheka01,1/26/1874,Wooster OH,USA,5/22/1936,Rochester NY,USA,Kaiser,Wilhelm,162,72,R,R,4/18/1903,8/26/1921
fossge01,6/13/1897,Register GA,USA,11/10/1969,Brandon FL,USA,George,Foss,170,,R,R,4/16/1921,8/26/1921
griffiv01,11/16/1896,Thomasville AL,USA,8/25/1957,Gainesville GA,USA,Ivy,Griffin,180,71,L,R,9/9/1919,8/28/1921
michajo01,8/12/1893,Taivalkoski ,Finland,4/16/1968,Woodruff WI,USA,John,Michaelson,165,69,R,R,8/28/1921,8/30/1921
blackch01,1/6/1895,Chicago IL,USA,3/9/1984,New Port Richey FL,USA,Charlie,Blackburn,165,73,R,R,4/17/1915,9/2/1921
deberjo01,11/29/1896,Mount Gilead NC,USA,10/9/1944,Southern Pines NC,USA,Joe,DeBerry,175,73,L,R,8/24/1920,9/3/1921
parkssl01,11/10/1895,Dallas MI,USA,2/21/1978,Royal Oak MI,USA,Slicker,Parks,158,70,R,R,7/11/1921,9/4/1921
walshji03,7/10/1894,Roxbury MA,USA,5/13/1967,Boston MA,USA,Jim,Walsh,175,71,L,L,8/25/1921,9/4/1921
wilsomi01,12/2/1896,Edge Hill PA,USA,5/16/1978,Boynton Beach FL,USA,Mike,Wilson,160,,R,R,6/4/1921,9/5/1921
